step=0026 | loss=1182.205811 | lr=8.10e-07 | grad_norm=1288.87 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23274.2MB
step=0027 | loss=820.840149 | lr=8.40e-07 | grad_norm=948.79 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23274.2MB
step=0028 | loss=750.084717 | lr=8.70e-07 | grad_norm=919.96 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23274.2MB
step=0029 | loss=796.021423 | lr=9.00e-07 | grad_norm=981.41 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23274.2MB
step=0030 | loss=781.593384 | lr=9.30e-07 | grad_norm=1003.70 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23274.2MB
step=0031 | loss=986.219849 | lr=9.60e-07 | grad_norm=1186.32 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23274.2MB
step=0032 | loss=766.856384 | lr=9.90e-07 | grad_norm=973.00 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23274.2MB
step=0033 | loss=997.652588 | lr=1.02e-06 | grad_norm=1312.30 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23274.2MB
step=0034 | loss=709.692627 | lr=1.05e-06 | grad_norm=955.59 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23274.2MB
step=0035 | loss=976.694946 | lr=1.08e-06 | grad_norm=1329.26 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0036 | loss=713.454102 | lr=1.11e-06 | grad_norm=1017.17 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0037 | loss=876.531738 | lr=1.14e-06 | grad_norm=1237.50 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0038 | loss=1048.725830 | lr=1.17e-06 | grad_norm=1501.35 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0039 | loss=1137.452148 | lr=1.20e-06 | grad_norm=1676.59 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0040 | loss=1021.459595 | lr=1.23e-06 | grad_norm=1514.18 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0041 | loss=760.699463 | lr=1.26e-06 | grad_norm=1157.63 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0042 | loss=843.265015 | lr=1.29e-06 | grad_norm=1292.95 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0043 | loss=548.715210 | lr=1.32e-06 | grad_norm=871.27 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0044 | loss=785.234497 | lr=1.35e-06 | grad_norm=1229.00 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0045 | loss=861.384399 | lr=1.38e-06 | grad_norm=1364.45 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0046 | loss=915.578857 | lr=1.41e-06 | grad_norm=1472.01 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0047 | loss=620.044922 | lr=1.44e-06 | grad_norm=1011.85 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0048 | loss=612.056030 | lr=1.47e-06 | grad_norm=1009.38 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0049 | loss=612.559814 | lr=1.50e-06 | grad_norm=1006.89 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0050 | loss=498.804565 | lr=1.53e-06 | grad_norm=822.72 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0051 | loss=831.504089 | lr=1.56e-06 | grad_norm=1375.83 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0052 | loss=412.391296 | lr=1.59e-06 | grad_norm=680.67 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0053 | loss=827.035706 | lr=1.62e-06 | grad_norm=1371.78 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0054 | loss=794.748108 | lr=1.65e-06 | grad_norm=1317.84 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0055 | loss=424.983765 | lr=1.68e-06 | grad_norm=693.09 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0056 | loss=701.575378 | lr=1.71e-06 | grad_norm=1141.48 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0057 | loss=709.832520 | lr=1.74e-06 | grad_norm=1160.59 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0058 | loss=553.515625 | lr=1.77e-06 | grad_norm=887.24 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0059 | loss=376.923157 | lr=1.80e-06 | grad_norm=588.88 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0060 | loss=466.339386 | lr=1.83e-06 | grad_norm=727.26 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0061 | loss=162.353745 | lr=1.86e-06 | grad_norm=237.06 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23341.3MB
step=0062 | loss=316.116821 | lr=1.89e-06 | grad_norm=467.46 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23408.4MB
step=0063 | loss=436.835052 | lr=1.92e-06 | grad_norm=648.27 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23408.4MB
step=0064 | loss=510.918640 | lr=1.95e-06 | grad_norm=759.65 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23408.4MB
step=0065 | loss=254.559875 | lr=1.98e-06 | grad_norm=355.78 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23408.4MB
step=0066 | loss=526.481323 | lr=2.01e-06 | grad_norm=768.28 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23408.4MB
step=0067 | loss=516.307617 | lr=2.04e-06 | grad_norm=728.64 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23408.4MB
step=0068 | loss=457.638855 | lr=2.07e-06 | grad_norm=635.32 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23408.4MB
step=0069 | loss=484.957336 | lr=2.10e-06 | grad_norm=661.73 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23408.4MB
step=0070 | loss=380.882202 | lr=2.13e-06 | grad_norm=510.98 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23408.4MB
step=0071 | loss=247.018921 | lr=2.16e-06 | grad_norm=317.55 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23408.4MB
step=0072 | loss=502.793335 | lr=2.19e-06 | grad_norm=666.15 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0073 | loss=381.560913 | lr=2.22e-06 | grad_norm=490.63 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0074 | loss=292.015472 | lr=2.25e-06 | grad_norm=359.22 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0075 | loss=310.609863 | lr=2.28e-06 | grad_norm=377.27 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0076 | loss=298.467896 | lr=2.31e-06 | grad_norm=353.99 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0077 | loss=360.718201 | lr=2.34e-06 | grad_norm=425.23 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0078 | loss=247.423264 | lr=2.37e-06 | grad_norm=278.17 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0079 | loss=368.488922 | lr=2.40e-06 | grad_norm=430.31 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0080 | loss=298.369293 | lr=2.43e-06 | grad_norm=325.11 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0081 | loss=294.002747 | lr=2.46e-06 | grad_norm=314.40 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0082 | loss=232.788742 | lr=2.49e-06 | grad_norm=243.14 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0083 | loss=224.046585 | lr=2.52e-06 | grad_norm=229.16 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0084 | loss=311.980469 | lr=2.55e-06 | grad_norm=320.58 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0085 | loss=186.142502 | lr=2.58e-06 | grad_norm=180.93 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0086 | loss=291.334656 | lr=2.61e-06 | grad_norm=284.09 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0087 | loss=103.569260 | lr=2.64e-06 | grad_norm=94.86 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0088 | loss=271.843018 | lr=2.67e-06 | grad_norm=254.99 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0089 | loss=265.359985 | lr=2.70e-06 | grad_norm=244.60 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0090 | loss=152.392609 | lr=2.73e-06 | grad_norm=135.54 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0091 | loss=71.119629 | lr=2.76e-06 | grad_norm=60.14 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0092 | loss=171.662811 | lr=2.79e-06 | grad_norm=147.79 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0093 | loss=212.325623 | lr=2.82e-06 | grad_norm=179.24 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0094 | loss=274.668213 | lr=2.85e-06 | grad_norm=229.24 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0095 | loss=187.995834 | lr=2.88e-06 | grad_norm=150.72 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0096 | loss=120.810371 | lr=2.91e-06 | grad_norm=95.67 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0097 | loss=94.996689 | lr=2.94e-06 | grad_norm=73.51 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0098 | loss=135.626556 | lr=2.97e-06 | grad_norm=102.42 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0099 | loss=168.978729 | lr=3.00e-06 | grad_norm=126.45 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0100 | loss=110.071640 | lr=3.03e-06 | grad_norm=90.63 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0101 | loss=154.088516 | lr=3.06e-06 | grad_norm=110.82 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0102 | loss=139.629333 | lr=3.09e-06 | grad_norm=98.35 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0103 | loss=159.790955 | lr=3.12e-06 | grad_norm=110.17 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0104 | loss=200.051056 | lr=3.15e-06 | grad_norm=138.00 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0105 | loss=161.355927 | lr=3.18e-06 | grad_norm=109.82 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0106 | loss=156.995636 | lr=3.21e-06 | grad_norm=108.79 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0107 | loss=73.065018 | lr=3.24e-06 | grad_norm=49.46 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0108 | loss=139.688446 | lr=3.27e-06 | grad_norm=94.54 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0109 | loss=72.287186 | lr=3.30e-06 | grad_norm=45.97 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0110 | loss=105.991829 | lr=3.33e-06 | grad_norm=66.53 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0111 | loss=103.159904 | lr=3.36e-06 | grad_norm=65.71 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0112 | loss=119.720917 | lr=3.39e-06 | grad_norm=72.65 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0113 | loss=122.244064 | lr=3.42e-06 | grad_norm=70.96 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0114 | loss=66.986435 | lr=3.45e-06 | grad_norm=39.26 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0115 | loss=87.265038 | lr=3.48e-06 | grad_norm=50.19 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0116 | loss=75.969437 | lr=3.51e-06 | grad_norm=41.77 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0117 | loss=62.086121 | lr=3.54e-06 | grad_norm=34.51 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0118 | loss=47.181065 | lr=3.57e-06 | grad_norm=27.22 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0119 | loss=74.892525 | lr=3.60e-06 | grad_norm=42.26 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0120 | loss=86.266068 | lr=3.63e-06 | grad_norm=45.43 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0121 | loss=58.919628 | lr=3.66e-06 | grad_norm=35.11 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0122 | loss=70.411774 | lr=3.69e-06 | grad_norm=36.79 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0123 | loss=47.790958 | lr=3.72e-06 | grad_norm=28.73 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0124 | loss=70.254288 | lr=3.75e-06 | grad_norm=41.97 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0125 | loss=87.070389 | lr=3.78e-06 | grad_norm=48.51 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0126 | loss=55.535618 | lr=3.81e-06 | grad_norm=35.11 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0127 | loss=93.089096 | lr=3.84e-06 | grad_norm=50.57 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0128 | loss=46.932716 | lr=3.87e-06 | grad_norm=30.05 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0129 | loss=40.631817 | lr=3.90e-06 | grad_norm=24.68 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0130 | loss=78.947113 | lr=3.93e-06 | grad_norm=51.92 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0131 | loss=88.117783 | lr=3.96e-06 | grad_norm=52.58 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0132 | loss=70.004730 | lr=3.99e-06 | grad_norm=48.35 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0133 | loss=39.622204 | lr=4.02e-06 | grad_norm=26.94 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0134 | loss=41.949318 | lr=4.05e-06 | grad_norm=25.37 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0135 | loss=67.393188 | lr=4.08e-06 | grad_norm=80.05 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0136 | loss=65.423370 | lr=4.11e-06 | grad_norm=34.20 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0137 | loss=33.585930 | lr=4.14e-06 | grad_norm=29.83 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0138 | loss=66.739723 | lr=4.17e-06 | grad_norm=77.09 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0139 | loss=46.529003 | lr=4.20e-06 | grad_norm=28.59 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0140 | loss=51.435173 | lr=4.23e-06 | grad_norm=72.84 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0141 | loss=54.892670 | lr=4.26e-06 | grad_norm=41.28 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0142 | loss=61.281799 | lr=4.29e-06 | grad_norm=45.25 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0143 | loss=44.495789 | lr=4.32e-06 | grad_norm=35.88 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0144 | loss=76.888687 | lr=4.35e-06 | grad_norm=110.05 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0145 | loss=56.562374 | lr=4.38e-06 | grad_norm=70.11 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0146 | loss=30.449108 | lr=4.41e-06 | grad_norm=53.19 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0147 | loss=38.099987 | lr=4.44e-06 | grad_norm=33.69 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0148 | loss=35.281128 | lr=4.47e-06 | grad_norm=33.14 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0149 | loss=58.198463 | lr=4.50e-06 | grad_norm=43.58 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0150 | loss=52.796967 | lr=4.53e-06 | grad_norm=45.25 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0151 | loss=51.664921 | lr=4.56e-06 | grad_norm=60.79 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
